smiles,valid
CCCCCc1nccn1-c1ccc(C(C)O)cc1,True
CC(C)(C)Oc1cc(C(=O)N2CCCC(c3ccn[nH]3)C2)ccn1,True
CCc1ccc(NC(=O)COC2CCCCC2)cc1S(N)(=O)=O,True
Cc1cc(C(=O)NC(C)c2nc(C(C)(C)C)cs2)on1,True
CC1CN(c2ccc(N)c3cccnc23)C(C)CO1,True
Nc1ccc(C(=O)NCCc2ccc(F)cc2)c(Cl)c1,True
CC(NC(=O)c1cc(=O)c2ccccc2o1)C1(N2CCOCC2)C1,False
O=C(CCc1ccco1)NCCNC(=O)c1ccc(F)cc1,True
CC1Cc2ccccc2N1C(=O)CC(NC(N)=O)c1ccsc1,True
CC(C)c1noc(CCC(=O)Nc2cc(C(C)C)c(O)cc2C)n1,True
COCC(Nc1nnc(C)c(C)c1C#N)C(=O)OC,True
COC(=O)Cn1c(=O)nc2n1C(=O)N(c1ccccc1)C2,True
O=C(CCOc1cccc(F)c1)N1CCCCCC1,True
O=C(NCCc1n[nH]c(=O)[nH]1)c1ccc(-n2cncn2)cc1,True
CC(c1ccccn1)N(C)Cc1ccc(-n2cncn2)cc1,True
Cc1ccc(CNCC(C)(C)OC(C)C)c(N(C)C)n1,True
O=C(NCc1csc(=O)[nH]1)c1ccnc(-n2cncn2)c1,True
Cc1nn(C)c(C)c1CC(=O)OCc1ccc(F)cc1,True
CCCNC(=O)c1onc(-c2ccc(OC)cc2OC)c1N,True
Cc1ccc(C(=O)N2CCN(Cc3csc(C(C)(C)C)n3)CC2)s1,True
COc1cc(CC(=O)NCc2cccnc2)cc(OC)c1OC,True
COc1ccc(CN(C)C(=O)NCc2ccco2)cc1,True
CC(C)COc1cccc(CNC(=O)c2ccsc2)c1,True
CC1(C)OC(C(O)CO)Oc2c1c(=O)[nH]c1ccccc21,True
CC(C)(C)c1ccc(NC(=O)c2ccc(F)nc2)cc1,True
Cc1nc(CNC(=O)CSc2ccccc2)n[nH]1,True
CC(C)Nc1ccc(S(=O)(=O)N2CCCCC2C)cn1,True
CC(NC(=O)c1ccc(C#N)cc1)C(=O)N1CCCCC1,True
O=C(c1ccc(Br)cc1O)N1CC(c2ccccn2)C1,True
CCCC1CCC(NC(=O)c2c(C)cc(C)[nH]c2=O)CC1,True
CC(C)(C)n1cc(NCc2ccc(Br)cc2)cn1,True
OC1CCC(Nc2nc3cc(-c4ccsc4)sc3c3ccncc32)CC1,True
CCOc1cc(C)ccc1NCC(=O)N1CCCCC1,True
COC(=O)CCC1Cc2ccccc2NC1NC(C)=O,True
COc1ccccc1C=CC(O)CC(=O)OC(C)C,True
Cc1ccc(-c2nc(C(=O)OCC(N)=O)cs2)c(C)c1,True
CC(C)(CNC(=O)Nc1cnc(N(C)C)nc1)N1CCOCC1,True
CC1CC(C)CN(C(=O)CNS(=O)(=O)CC2CCCC2)C1,True
COC(=O)c1cccc(S(=O)(=O)Nc2ccc3[nH]ccc3c2)c1,True
COc1ccc(C(N)=O)cc1NC(=O)CCC(C)C,True
CC(NC(N)=O)C(=O)N1CCCC2(CNC(=O)O2)C1,True
COCCc1nc(C(C)Oc2ccc(C)cc2)n[nH]1,True
Cc1nc(NC(=O)C(C)OC(=O)c2noc3c2CCCCC3)sc1C,True
CS(=O)(=O)NCCCNC(=O)c1cccc2cn[nH]c12,True
Cc1ccc(C(C)C)c(OC(C)C(=O)Nc2c(C)nn(C)c2C)c1,True
COCCNC(=O)c1nc(COc2ccc(C)cc2)n(C)n1,True
Cc1[nH]ccc1C(=O)N1CCC(C(=O)Nc2ccc(F)cc2)CC1,True
COCCN1CCN(C(=O)CCc2ccccc2Cl)CC1=O,True
CC(=O)NC(CC(=O)NCCc1ccccn1)c1ccc(C)cc1,True
Cc1cccc(NC(=O)NCCC(O)c2ccccc2)c1C,True
Cn1cc(NC(=O)CCCSc2ccccc2F)cn1,True
Cc1c(C(=O)CN(C)c2ccccc2)cnn1-c1ccc(F)cc1,True
Nc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,True
CC(=O)N1CCC(C(=O)Oc2ccc(C(F)(F)F)cc2)CC1,True
Cc1nc2ccccc2n1CC(=O)Nc1ccccc1Cl,True
Cc1ccc(S(=O)(=O)NCc2nc3ccccc3s2)cc1,True
CCCCCC(C)Nc1nn2c(=O)cc(C)nc2s1,True
CCCCn1c(SC(C)C(=O)Nc2ccccc2Cl)n[nH]c1=O,True
O=C1CCN(CC(=O)c2ccc(Cl)cc2Cl)CC1,True
Cc1nc(-c2ccc(CCNCc3ccc(C#N)cc3)s2)cs1,True
CCOC1CCCN(C(=O)Nc2nc(C3CC3)cs2)C1,True
CCCCNC(C#N)C1OC(=O)c2cc(OC)c(OC)cc21,True
Nc1nc(N2CCOCC2)nc(N2CCN(c3ccccc3)CC2)n1,True
Cc1cnc(CN2CCN(C(=O)c3cc(F)cc(F)c3)CC2)cn1,True
CC(C)CC(=O)N1CCCC1C(=O)c1nccn2C,False
Oc1ccc(CNc2nncs2)cc1CNc1ccccc1F,True
Cc1nc(C(C)(C)NCc2nc(C(C)C)no2)sc1C,True
CCC(C)Nc1nnc(-c2c(C)cc(C)[nH]c2=O)s1,True
CC(CNC(=O)c1ccc(F)c(F)c1)N1CCOCC1,True
CCOC(=O)c1cnn(-c2cccc(F)c2)c1C(F)(F)F,True
CNC(=O)c1cnc(-c2ccccc2C(F)(F)F)nc1N,True
Cc1nc(C)c(C(=O)NCc2ncc(-c3ccccc3)o2)s1,True
COc1cc2sc(=NC(=O)c3ncco3)n(C)c2cc1OC,True
CS(=O)(=O)N1CCN(C(=O)c2ccc(-c3ccccc3F)o2)CC1,True
COCCNc1cc(-c2cccc(Cl)c2)c2cc[nH]c2n1,True
Cc1nc(C2CCCN2C(=O)C(C)Oc2ccccc2)no1,True
COC(=O)C1(N(C)C(=O)C(CCOC)c2ccccc2)CCCCC1,True
COc1ccccc1OCc1c(C#N)nnn1CCO,True
CC(C)N(Cc1ccc(Cl)cc1)C(=O)Cn1cnnn1,True
CC(Oc1ccc(-c2ccccc2)cc1)C(=O)NCC(N)=O,True
COC(=O)Nc1cc(NC(=O)c2ccc(OC)c(F)c2)ccc1F,True
Nc1ncn(CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)n1,True
CCCCc1ccc(NC(=O)NCC2CCOC2)cc1,True
CCOc1ccccc1NC(=O)c1ccc(=O)n(CCCOC)n1,True
O=C(NCCN1CCN(C(=O)Cc2cscn2)CC1)C1CCCC1,True
COc1ccc(C(=O)NCCc2ccc(F)cc2F)cc1,True
Cc1cc(Cl)ccc1NC(=O)c1csnn1,True
O=C(NCC(=O)N1CCCC1)c1csc(-c2cnccn2)n1,True
CC(C)CN1C(=O)C2(CCCC2)N(C)c2ccc(N)cc21,True
Cc1cc(C)c2nc(NC(=O)CNS(C)(=O)=O)sc2c1,True
COc1ccc2c(c1)CCCN2C(=O)c1c[nH]c2ccccc2c1=O,True
Cc1cccc(CC(=O)Nc2cc(N)ccc2Cl)c1,True
CCNC(=O)N1CCC(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,True
NC(=O)CSc1nnc(-c2ccccc2Cl)o1,True
Cc1ccc(C#N)cc1S(=O)(=O)N(C)Cc1cccs1,True
Cc1ccc2c(c1O)CCNC2C(O)c1ccc(O)cc1,True
Cc1cc(C2CCCN2C(=O)C2CCN(C(=O)C(C)(C)C)CC2)on1,True
CC(OC(=O)CCC(=O)c1ccc(Br)cc1)C(N)=O,True
O=C(CCc1nc(-c2ccncc2)no1)OCC1CCCCO1,True
Cc1cc(C(=O)NC2CCOc3ccccc32)c2c(C)nn(C)c2n1,True
CC(=O)N1Cc2ccccc2CC1C(=O)Nc1cccc(C)n1,True
Cc1csc(NC(=O)c2nccc3c(N)ccc(F)c23)n1,True
CC(C)C(=O)N1CCCCC1C(=O)N(C)CC(=O)Nc1ccccc1,True
CC(=O)c1sc(CCNc2cccc(C)c2)nc1C,True
CCCC(=O)Nc1cccc(NC(=O)c2cnc(C3CCCO3)s2)c1,True
CCCCNC(=O)C1CCCN1C(=O)c1cc2ccccc2[nH]1,True
CC(=O)N1CCCc2cc(NC(=O)NC3CCCCCC3)ccc21,True
CCC(=O)N1CCC(C(=O)NCc2ccc(OC)nc2)CC1,True
Cc1noc(C)c1COc1ccc(F)cc1Br,True
COc1cc(C(C)=O)ccc1OCc1nnc(-c2ccccc2)o1,True
Cc1cnn(CC2CCCN2C(=O)c2ccc(Cn3ccnc3)cc2)c1,True
CCOC(=O)CSc1nc2nnc(C(F)(F)F)cc2s1,True
Cn1nc(-c2ccccc2N2CCC(O)CC2)ccc1=O,True
N#Cc1cnc2c(ccn2-c2ccc(Cl)cc2)c1,True
CCC1CCN(S(=O)(=O)c2cc(N)cs2)CC1,True
COc1ccccc1NC(=O)Cn1c(=O)c2nnc(C)n2c2ccccc21,True
CCCC(=O)N1CCCN(C(=O)NCC2COCCO2)CC1,True
COC(C)C(=O)NCCN1CCN(c2ncccn2)CC1,True
COC(=O)N(C)CC(=O)N(C)C1CCC(C)CC1,True
CC(CC(C)(C)c1ccccc1)NC(=O)COCC1CCCO1,True
CCNC(=O)C1CC(NC(=O)C2CCCO2)CN1C(C)=O,True
CCCn1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12,True
CCn1cnnc1CNS(=O)(=O)N1CCCC(C)C1,True
CCOC1CCCN(C(=O)c2ccc(NC(N)=O)cc2)C1,True
CC(C)CC(CO)NC(=O)c1ccc(C(F)(F)F)cc1,True
CNc1nc(C(=O)N(C)Cc2nc3ccccc3s2)cs1,True
Cc1ccc(S(=O)(=O)NCCCn2ncccc2=O)cc1Cl,True
Cc1cc(C)n(-c2cccc(C(=O)NC(C)C3CCCO3)c2)n1,True
CCc1ccccc1OCC(=O)N1CCC(OC)CC1,True
Oc1cc(F)c2c(c1)C(c1cccc(O)c1)NCC2,True
Cc1cc(NC(=O)C2CC2)nc2nc(-c3ccc(F)c(F)c3)nn12,True
Cc1cccc(CNS(=O)(=O)Cc2cc(C)on2)c1,True
CC(=O)N1CCCN(C(=O)CCSc2ccccc2)CC1,True
O=S(=O)(N1CCOCC1)N(CCc1ccccc1)C1CCCC1,True
COc1ccccc1C(=O)Nc1cc(C(N)=O)ccc1C,True
Cc1cc(C)c(NC(=O)c2ccc(OC(C)C)cc2)c(C)n1,True
O=C(NCC(F)(F)F)c1cccnc1N1CCCCC1,True
Cn1cnnc1C1CCCN(C(=O)Cc2cc(F)ccc2F)C1,True
O=C(Cc1ccccc1)N1CCC2(CC1)OCCCO2,True
CCOc1cccc(NC(=O)Cc2cn3ccsc3n2)c1,True
N#Cc1ccc(-c2noc(Cc3c(F)cc(F)cc3F)n2)nc1,True
COc1ccccc1NS(=O)(=O)N1CCCCCC1,True
Cc1ccc(F)c(C(=O)NC(C)C2COCCO2)c1,True
COc1ccccc1N1CCN(C(=O)c2cnn(C)c2)CC1,True
Cc1noc2nc(C(C)C)cc(C(=O)NC3(C#N)CC3)cc12,False
Cc1sc2nc(C(C)Nc3nc(C(F)F)ns3)[nH]c(=O)c2c1C,True
O=C(NCC(F)F)c1ccc(F)c(F)c1F,True
COc1ccc(C(N)=O)cc1NCc1noc(C(C)C)n1,True
Cc1cc(NC(=O)c2ccc(C#N)cc2)ccc1NC(=O)c1ccco1,True
CCCNc1cccc(C(=O)N(C)CC(=O)NC)n1,True
COC(=O)c1cccc(NC(=O)CSc2ncn[nH]2)c1C,True
COc1cccc2c1N(Cc1nnc(C)o1)CCC2,True
O=C(NCc1cccc(OC(F)F)c1)NCc1cscn1,True
CC(C)CC1(CNC(=O)NCc2ncn(C)n2)CCCC1,True
CN(Cc1nc2ccccc2n1C)C(=O)c1cn2cccnc2n1,True
O=C(Nc1ccccc1-n1cccn1)C1CCCC1,True
COc1ccc(CNc2nnc(SC)s2)cc1,True
CC(Nc1nc2cc(F)ccc2s1)c1cnn(C)c1,True
Cc1[nH]ncc1CCCNC(=O)N1CCN(Cc2ccccc2)CC1,True
COCCNC(=O)CSc1nnc(-c2ccccc2F)n1N,True
CC(Sc1ncc2ccccn12)C(=O)N1CCOCC1,True
CCOc1cc(S(=O)(=O)N2CC(C)OC(C)C2)ccc1Cl,True
Cn1cccc1CN(C(=O)CSc1ccccc1F)C1CC1,True
O=C1CCN(C(=O)CCn2cccn2)CCN1CCc1ccccc1,True
Cc1nnc(-c2ccc(C(=O)Nc3nc4ccccc4s3)cc2)o1,True
Cc1nc2ccccn2c(=O)c1NC(=O)c1cccc(Cl)c1,True
COc1ccccc1NC(=O)Cn1cnc2c(cnn2C)c1=O,True
CC(C)=CC1C(C(=O)NCCOCC(F)(F)F)C1(C)C,True
O=C(COC(=O)Cc1cccs1)NC1CCOc2ccccc21,True
CCn1nc(C(=O)NCC2CCCO2)c(=O)c2cc(Cl)ccc21,True
O=C(NCCC1=CCCCC1)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,True
OCCNc1nc2ccccc2n1CCOc1ccccc1,True
O=C(NCc1ccc2c(c1)OCO2)c1n[nH]c2cc(Cl)ccc12,True
Cc1nc(C(=O)N(CC(C)C)CC(C)C)cs1,True
CC(C(=O)NC1CCCC1)N1CCN(C(=O)c2cnn(C)c2)CC1,True
O=C(COc1ccc(F)cc1)N1CCN(C2CCCC2)CC1,True
CC(NS(=O)(=O)N(C)C)c1ccc(Br)cc1,True
Cc1ccc(OCC(=O)N(C)c2ccccc2S(C)(=O)=O)cc1,True
C#Cc1cccc(N(C(=O)CCSc2ccccn2)C(C)C)c1,True
Cc1cc(C)nc(C(C#N)C(=O)c2ccoc2C)n1,True
O=C(NCc1cccc(F)c1)c1cc(C2CC2)n2nccc2n1,True
CCCC(=O)Nc1ccc(S(=O)(=O)C2CCCC2)cc1,True
COc1ccc(C(O)CCNc2ccccc2C)cc1,True
CC(=O)N(C)Cc1cccc(NC(=O)N2CCN(C)C(=O)C2)c1,True
O=C(CN1CCN(C(=O)C2CCCC2)CC1)c1cccnc1,True
Cc1nc(C)c(C(=O)OCC(=O)Nc2nc3c(s2)CCCC3)s1,True
CN(Cc1cnn(C)c1)C(=O)CCN1C(=O)CCc2ccccc21,True
CC(C)NC(=O)NC1(c2ccc(F)cc2F)CCC1,True
CCN(CCO)c1ncnc(NC2CCCCC2C)c1N,True
Cc1ccc(NC(=O)C2CC(=O)Nc3ccccc32)cc1F,True
COCc1cc(C)nc2sc(C(=O)NCc3cccs3)c(N)c12,True
Cc1ccc(-c2nn(-c3ccccc3)cc2COc2ccccn2)o1,True
CCn1cc(S(=O)(=O)NS(=O)(=O)N2CCCCC2)cn1,True
Cc1ccc(CN(C)C(=O)CN2CCCCCC2=O)o1,True
Cc1c(C(=O)Nc2cccc(Cl)c2)nnc2nc(C(F)(F)F)nn12,True
CCOC(=O)N(C)c1ccc(NC(=O)N(C)CCC)cc1,True
Cc1[nH]c2ccccc2c1C(=O)C1CC(=O)N(c2ccccc2)C1,True
COCC(=O)c1ccc2c(c1)C(NC(=O)C1CC1)CCO2,True
CC(C)(C)c1nnc(NCc2cc(F)cc(F)c2)s1,True
CCc1cccc(C)c1NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,True
CC(C(N)=O)n1ccnc1-c1ccc(Br)cc1,True
COc1ccc(CCNC(=O)NCC2(c3cccs3)CC2)cc1,True
O=C(CCc1ccc(F)cc1)N1CCC(CO)C1,True
COC(=O)C(C)S(=O)(=O)NCC1(CO)CC1,True
C=CCc1c(C)nn(C(=O)c2ccc(OC)cc2)c1C,True
CCC(CC)NC(=O)C1CCCN(S(=O)(=O)c2cccs2)C1,True
CCOc1ccccc1CN(CC)C(=O)C(C)NC(N)=O,True
COc1cn(-c2ccccc2)nc1C(=O)NCC1CCC1,True
CCNC(=O)c1ccc(CNC(=O)N2C(C)CCCC2C)cc1,True
CC1CCN(C(=O)c2ccc(-c3cscn3)cc2)C(C)C1,True
Cc1nn(C)c(=O)c(C(=O)NCCc2cccc(O)c2)c1C,True
Cc1csc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2)n1,True
COCc1ccccc1NCc1ccc(C#N)cc1F,True
CC(c1ccco1)N(C)C(=O)Nc1ccc(C#N)c(Cl)c1,True
COC(=O)c1cc(C)nc(Nc2ccccc2O)n1,True
NC(=O)Cn1c(C(F)(F)F)nc2ccc(F)c(F)c21,True
COc1c(F)cc(NC(=O)NC(C)C2CCCO2)cc1F,True
CN(CCNS(C)(=O)=O)c1nn2cc(-c3ccccc3)nc2s1,True
O=C(Nc1cc(F)ccc1Cl)c1cc(=O)[nH]c2ccccc12,True
Cc1cc2c(SCC#N)nc(C(C)C)nc2s1,True
Cc1c(NC(=O)Cc2c[nH]c3ccccc33)cccc1C(N)=O,False
Cc1nn(C)c2sc(C(=O)Nc3cccc(C(N)=O)n3)cc12,True
NC(=O)C1CCN(C(=O)c2ccc(=O)n(Cc3cccc(F)c3)c2)C1,True
N#Cc1nc(N)n(CC(=O)NCCc2ccccc2)c1C#N,True
COC(=O)C1CC2CCC(C1)N2S(=O)(=O)c1cccc(C#N)c1,True
CCS(=O)(=O)c1ccccc1C(=O)NCCc1ccccc1F,True
CCN(CCO)C(=O)Nc1ccc(SC(F)F)cc1,True
COC(=O)c1sc2ncn(Cc3ccon3)c(=O)c2c1C,True
O=C(NCCS(=O)(=O)c1ccccc1)N1CCCC(O)C1,True
Cc1ccc(C(C)N(C)S(=O)(=O)N(C)C2CCCCC2)s1,True
CCN(CC)C(=O)CC1CCN(C(=O)NC)CC1,True
CCOC(=O)CN1CCC2CN(Cc3cnn(C)c3)CCOc21,True
Cc1cc(NC(=O)N(Cc2ccncc2)C2CC2)c2ncccc2c1,True
CCOC1COC2(CCN(C(=O)Cc3cccc(C)c3)CC2)C1,True
COc1ccc(OC)c(CC(=O)Nc2c[nH]nc2C)c1,True
COc1cccn(CC(=O)Nc2ccccc2C(F)(F)F)c1=O,True
COCC1CCCC12CN(C(=O)N(C)C)CCO2,True
COc1ccccc1C1CCN(C(=O)c2cnn(-c3ccccc3)c2)CC1,True
COC(=O)c1ccc(NC(=O)COc2ccc[nH]c2=O)cc1,True
COC(=O)Cc1csc(NC(=O)Nc2ccc(Cl)cc2)n1,True
COc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(N)=O)cc1,True
O=C(Cc1ccccc1)Nc1ccc(Cn2cncn2)cc1,True
CCOC(=O)Cn1cc(Br)c(=O)[nH]c1=O,True
Cc1cccc(-n2ccnc2SCC(=O)N2CCOCC2)c1C,True
COCC(=O)N1CCN(C(=O)NC(C)Cc2ccccc2F)CC1,True
CC(C)Oc1ccccc1N(C)S(C)(=O)=O,True
COC(=O)N1CCC(NS(=O)(=O)c2ccc(C)cc2)CC1,True
Cc1nccn1-c1ccc(NC(=O)C2CC(=O)N(C(C)(C)C)C2)cn1,True
Cc1ccc(N2CCC3COC(CNS(C)(=O)=O)C3C2)nn1,True
NC(=O)CCSc1nnc(-c2ccncc2)n1Cc1ccccc1,True
CC(=O)c1ccc(NC(=O)NCc2cccnc2)cc1C,True
Cc1cccc2c1OCCCC2(C#N)N1CCOCC1,True
CCOC(=O)c1ccccc1SC(F)(F)F,True
Cc1non1c1ccc(NC(=O)N(C)Cc2nc3ccccc3[nH]2)cc1,True
CCN(Cc1ccccc1)C(=O)c1ccc(Cn2nc(C)cc2C)o1,True
CC(C)NC(=O)c1ccc(Cl)c(S(=O)(=O)NC(C)(C)C)c1,True
O=C(Nc1cccc2cccnc12)c1nc2ccccc2o1,True
C=CCn1cnnc1SCC(=O)Nc1cccc(C)c1C,True
O=C(Nc1nc2ccccc2o1)c1ccc(N2CCCOC2=O)cc1,True
COCCn1cc(NC(=O)c2cccnc2)c2ccccc21,True
Cc1ccc(=O)n(CCCCOc2ccccc2N)c1,True
Cc1cc(F)ccc1S(=O)(=O)NCCS(=O)(=O)N(C)C,True
CCc1csc(-c2ccc(CNC(=O)CCn3cccn3)cc2)n1,True
C#CCOC(=O)c1ccc(F)c(S(=O)(=O)N2CCCCC2)c1,True
CNc1nnc(-c2ccc(-n3nc(C)cc3C)nc2)s1,True
CCCCC(=O)Oc1cc(N)cc(Cl)c1C,True
CCCNC(=O)CCNC(=O)NC1c2ccccc2C2CCCCC21,True
COC(=O)Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,True
Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccncc3)cc2)n(C)n1,True
Cc1nnc(C2CCCN(C(=O)c3cccs3)C2)s1,True
Cn1cc(C(=O)NCCS(=O)(=O)c2ccccc2)c2ccccc21,True
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(O)cc2)cc1,True
CC(C)(C)COC(=O)c1ccc(C(N)=O)nc1,True
Cc1cccc(NC(=O)Cc2noc(-c3cccs3)n2)c1C,True
CC(=O)N1CCc2cc(NC(=O)Nc3ccccc3Cl)ccc21,True
O=S(=O)(C1=Cc2ccccc2CC1)N1CCN(CCO)CC1,True
CCC(CC)C(=O)N1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,True
Cc1cc(C)n(-c2ccc(C(=O)Nc3ccccc3F)cn2)n1,True
NC(=O)CCN(C(=O)COc1ccc(F)cc1Cl)c1ccccc1,True
O=C(Nc1ccccc1C(=O)NCCCO)c1ccccc1,True
CCCOc1cccc(NC(=O)c2ccccc2N)c1,True
COc1ccc2c(=O)n(C3CCN(S(C)(=O)=O)CC3)cnc2c1,True
Cc1ccc(Oc2ncnc(NCc3ccc(F)cc3)c2N)cc1C,True
CC(C)(C)OC(=O)N1CCc2c(c(CO)nn2-c2ccccc2)C1,True
CC(C)(C)NC(=O)N1CCN(C(=O)c2ccc3cc[nH]c3c2)CC1,True
Cc1cccc(NC(=O)C2CC(=O)N(CC(C)C)C2)c1C,True
Cc1noc(C)c1-c1ccnc2c1c(=O)c1ccccc1n2C,True
Cc1nc(CN2C(=O)C(C)Oc3ccccc32)cs1,True
CC(C)OC(=O)c1ccc(NC(=O)N(C)C)cc1,True
Cc1ccc(-c2csc(=O)n2CC(=O)N(C)C2CCCCC2)cc1,True
O=C(NCc1ccccn1)c1cc2occc2n1Cc1ccc(F)cc1,True
Cn1cc(NC(=O)NCc2cc(Br)ccc2F)cn1,True
COc1cc2nc(-c3cccnc3)n(CCO)c2cc1OC,True
CNC(=O)c1cccc(Cn2cc(Cl)c(=O)[nH]c2=O)c1,True
Cc1ccc(C)c(SCC(=O)NC2CCC(=O)NC2)c1,True
CCn1cc(NC(=O)Cc2nc(-c3ccccc3)oc2C)c(C)n1,True
NS(=O)(=O)c1ccc(CCNC(=O)c2ccccn2)s1,True
O=C(CCc1ccco1)NCc1nnc2n1CCC2,True
COc1ccccc1N1CCN(c2ncnc3c(C)cc(C)cc23)CC1,True
CC(C)(C)c1ccccc1-n1nncc1-c1ccc(N)cc1,True
CC(=O)c1cccc(OC(=O)c2cccc(-n3cccn3)n2)c1,True
C=CCn1c(SC(C)C(=O)NC(C)(C)C)nnc1-c1ccccc1,True
COc1cc(C(=O)OCc2cc(=O)n3ccsc3n2)ccc1C,True
CC(C)(C)CN(CCC#N)C(=O)c1ccc(N2CCCCC2=O)cc1,True
O=C(c1c[nH]c(=O)[nH]1)N1CCC(COc2ccccc2)CC1,True
CC(NC(=O)Nc1ccc(S(C)=O)c(F)c1)c1ccccc1,True
CC(=O)c1c(C)nc(Nc2nc(-c3ccccc3)cs2)nc1C,True
Cc1ccccc1CN1CCN(C(=O)c2c(F)cccc2F)CC1,True
CS(=O)(=O)N1CCN(C(=O)Nc2cc(F)ccc2F)CC1,True
CCOc1cc(F)ccc1NC(=O)C1CC(=O)N(CCOC)C1,True
O=C(Nc1ncnc2c1CCO2)c1ccc(-n2cnnn2)cc1,True
NC(=O)c1cc(NCC(=O)N2CCc3ccccc3C2)ccc1F,True
Nc1nc2c(cc1C(=O)Nc1ccccc1)CCC2,True
CSc1cccc(CNC(=O)NCc2cscn2)c1,True
COCc1cc(C(=O)Nc2cccc(C(C)=O)c2)ccc1F,True
Cc1cc(Nc2ccc3[nH]c(=O)oc3c2)[nH]n1,True
CCN(CC)C(=O)CCCC(O)c1cccs1,True
C#CCN1CCN(C(=O)NCCCN2CC(C)OC(C)C2)CC1,True
Cc1n[nH]c(C)c1C(C)CC(=O)NCC1(c2ccccc2)CCC1,True
COCc1ccc(S(=O)(=O)NC(CO)c2ccccc2)cc1,True
CCNC(=O)c1ccc(NC(=O)NCc2nncn2C2CC2)c(C)c1,True
COC(=O)Nc1nc2c(s1)CN(C(=O)c1cccc(OC)c1)CC2,True
Cc1cc(NC(=O)C(C)NC(=O)c2cccs2)ccn1,True
Cc1noc(C)c1CCCNC(=O)Nc1ccncc1,True
CC(=O)NC1CCCN(CCOc2cccc(Cl)c2C)C1,True
CCn1c(=O)n(CC)c2cc(NC(=O)Nc3ccc(C)cc3)ccc21,True
COc1cccc(CC(=O)Nc2cccc(NC(=O)C3CCCO3)c2)c1,True
COc1ccc(CN(C)C(=O)Nc2ccccc2CC(N)=O)cc1F,True
NC(=O)C1Cc2ccccc2CN1C(=O)c1ccc(F)cc1F,True
Cc1ccc(F)cc1NC(=O)COC(=O)Cc1cn2ccccc2n1,True
O=c1[nH]c(NCCc2ccccc2F)nc2c1CCC2,True
CCN(CC1CN(c2ncc(F)c(N(C)C)n2)CC1)C(=O)OC,True
Cc1cc2nc(NC(C)C)sc(=O)c2s1,True
CCOC(=O)c1nc(C(C)C)oc1N(C)C(=O)OC,True
CCNc1ncc(C(=O)N2CCCC3(CCC(=O)N(CC)C3)C2)cn1,True
COc1ccc2[nH]cc(CCNC(=O)C3CCC3)c2c1,True
O=C(CCCC(=O)c1ccc(F)cc1)NCc1ccncc1,True
Cc1ccc(C)c(NC(=O)COc2coc(CO)cc2=O)c1,True
Cc1ncsc1C(=O)N1CCC2(CC1)Nc1ccccc1NC2=O,True
CC(NC(=O)c1cccc(N(C)C)c1F)c1ccncc1,True
COc1ccc(CC(=O)Nc2ccccc2C)cc1,True
Cc1ccc(F)c(-n2nnnc2CN2CCOC(C(N)=O)C2)c1,True
O=C(OCc1nnnn1-c1ccccc1)c1cccc(OC(F)F)c1,True
CC(C)NC(=O)NCC#CCOc1cccnc1,True
CC1(C)Cc2cccc(OCCC(=O)NC3CC3)c2O1,True
CCOC(=O)C(C)(C)C(NCc1ccc2c(c1)OCCO2)C(F)(F)F,True
Cc1sc(C(=O)NC(C)C2CCCO2)cc1-c1ccc(F)cc1,True
CC(CC#N)N(C)Cc1c(F)cccc1Cl,True
COC(=O)c1ccccc1CN1CCC2(C1)OCCO2,True
CCC(=O)NCCCn1cc(C(N)=O)nc1-c1ccccc1,True
O=C(Nc1cccc(C(=O)N2CCCCC2)c1)NC1CC1,True
O=C(NCCCn1cnnc1)NCc1ccccc1-n1cccn1,True
COc1ccccc1OC(C)C(=O)Nc1cccc(N)c1,True
CC(C)(C)OC(=O)NCC1CCN(c2nc(C3CC3)ns2)C1,True
c1cc(C2CCCCN2)c(OC2CCCC2)cc1OCCO,True
Cc1cc2n(n1)CCCN2C1CCCN(S(C)(=O)=O)C1,True
CC1CN(C(=O)CNC(=O)c2cccc(F)c2)CCO1,True
CCOC(=O)N1CCN(c2ccc(S(=O)(=O)CC)cc2)CC1,True
O=C1CN(S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)CCN1,True
CCNc1nnc(SCc2nnnn2-c2ccccc2)s1,True
COC(Cn1ccnc1-c1cccc(O)c1)c1ccccc1,True
Cc1ccoc1C(=O)Nc1ccc(Oc2cccnc2)nc1,True
COc1ccc(NC(=O)Cn2ccnc2)c(N)c1,True
CC=CCOC(=O)C1CCCN(C(=O)c2ccc(C)cc2)C1,True
CCCc1nnc(C(=O)N(CCO)C2CCC(C)CC2)o1,True
